Bluetooth	Width	Height	Thick	Weight	Memory card	OS	SoC	Wi-Fi	GPU core	CPU core	SIM type	Number of SIM cards	USB type	USB version	Position tracking	Display size	Display resolution	Display color depth	Image resolution	Video resolution	FPS	Battery type	Battery power	RAM	Storage	Price range
1	70.7	124.7	11.6	150.0	micro	Android	qualcomm	1	5	4	Nano	1.0 cards	Micro USB	version 2.0	1	4.65	2.5	24	12.8	2.1	30.0	Li-Ion	2900.0	2.0	8.0	0
1	68.3	122.3	10.7	149.0	micro	Android	qualcomm	1	3	2	Mini	1.0 cards	Micro USB	version 2.0	1	4.5	2.3	24	8.0	0.9	30.0	Li-Ion	1750.0	1.0	8.0	0
1	70.5	124.1	11.0	169.0	micro	Android	qualcomm	1	7	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.6	2.5	24	8.0	2.1	30.0	Li-Ion	2670.0	2.0	8.0	0
1	279.3	163.4	7.6	540.0	micro	Android	qualcomm	1	8	4	Micro	1.0 cards	Micro USB	version 2.0	1	10.0	2.1	24	8.0	2.1	30.0	Li-Polymer	6000.0	2.0	16.0	0
1	74.6	132.1	8.7	159.0	micro	Android	qualcomm	1	5	4	Micro	1.0 cards	Micro USB	version 2.0	1	5.1	2.6	24	12.8	2.1	30.0	Li-Ion	2830.0	2.0	16.0	0
1	72.8	125.0	10.8	165.0	micro	Android	qualcomm	1	6	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.2	2.6	24	12.8	2.1	30.0	Li-Ion	2920.0	2.0	16.0	0
1	64.9	107.8	12.1	126.0	micro	Android	qualcomm	1	5	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.3	1.0	18	3.1	0.3		Li-Ion	1530.0	0.5	4.0	0
1	70.7	122.9	10.3	161.0	micro	Android	qualcomm	1	1	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.65	2.6	24	13.2	2.1	30.0	Li-Ion	1850.0	1.0	16.0	0
1	70.7	122.9	10.3	161.0	micro	Android	qualcomm	1	1	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.6	2.5	24	13.2	2.1	30.0	Li-Ion	1850.0	2.0	16.0	0
1	68.3	122.6	11.8	131.0	micro	Android	qualcomm	1	3	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.3	2.5	24	13.2	2.1	30.0	Li-Ion	1750.0	2.0	8.0	0
1	64.3	118.1	10.1	135.0	micro	Android	qualcomm	1	4	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.9	2.1	24	5.0	0.4		Li-Ion	1750.0	0.5	4.0	0
1	72.0	124.5	9.5	138.0	micro	Android	qualcomm	1	5	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.35	2.4	24	13.2	2.1	30.0	Li-Ion	1750.0	2.0	16.0	0
1	70.7	122.9	10.3	152.0	micro	Android	qualcomm	1	1	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.65	2.6	24	13.2	2.1	30.0	Li-Ion	1850.0	1.0	16.0	0
1	67.2	121.6	11.7	157.0	No info	Android	qualcomm	1	2	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.5	2.6	24	12.0	2.1	30.0	Li-Ion	1750.0	2.0	32.0	0
1	59.9	97.9	14.3	108.0	micro	Android	qualcomm	1	3	1	Mini	2.0 cards	Micro USB	version 2.0	1	3.2	1.1	18	3.1	0.3		Li-Ion	1500.0	0.5	2.9	0
1	62.4	107.4	10.9	120.0	micro	Android	qualcomm	1	5	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.3	1.0	24	5.0	0.3	30.0	Li-Ion	1500.0	0.5	4.0	0
1	59.9	97.9	14.3	108.0	micro	Android	qualcomm	1	4	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.1	1.1	18	3.1	0.3		Li-Ion	1500.0	0.5	2.9	0
1	63.3	105.5	10.8	120.0	micro	Android	st-ericsson	1	3	2	Mini	1.0 cards	Micro USB	version 2.0	1	3.7	2.3	24	5.0	0.9	30.0	Li-Ion	1305.0	0.5	8.0	0
1	69.3	119.7	13.1	160.0	micro	Android	qualcomm	1	5	1	Mini	1.0 cards	Micro USB	version 2.0	1	4.1	1.0	24	12.0	2.1	30.0	Li-Ion	1910.0	1.0	16.0	0
1	71.4	126.4	11.7	157.0	micro	Android	qualcomm	1	5	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.35	2.4	24	12.0	2.1	30.0	Li-Ion	1900.0	2.0	13.2	0
1	67.2	121.6	11.7	157.0	No info	Android	qualcomm	1	3	2	Nano	1.0 cards	Micro USB	version 2.0	1	4.3	2.5	24	12.0	2.1	30.0	Li-Ion	1750.0	2.0	32.0	0
1	71.4	126.4	11.7	157.0	micro	Android	qualcomm	1	4	2	Micro	1.0 cards	Micro USB	version 2.0	1	4.4	2.1	24	12.0	2.1	30.0	Li-Ion	1900.0	1.0	16.0	0
1	66.2	118.8	9.6	128.0	micro	Android	qualcomm	1	3	1	Mini	1.0 cards	Micro USB	version 2.0	1	4.2	1.1	24	8.0	0.9	30.0	Li-Polymer	1500.0	0.5	1.0	0
1	59.9	110.2	14.3	137.0	micro	Android	qualcomm	1	4	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.6	1.1	24	5.0	0.9	30.0	Li-Polymer	1500.0	0.5	1.0	0
1	59.3	100.7	15.6	125.0	micro	Android	qualcomm	1	5	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.0	1.0	24	5.0	0.9		Li-Ion	1200.0	0.5	0.32	0
1	57.8	87.4	18.2	121.0	micro	Android	qualcomm	1	2	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.2	2.3	24	5.0	0.9		Li-Ion	1200.0	0.5	1.0	0
1	55.7	105.5	10.3	109.0	micro	Android	qualcomm	1	1	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.4	2.5	24	8.0	0.9		Li-Ion	1500.0	0.5	1.0	0
1	54.6	83.6	17.6	108.0	micro	Android	qualcomm	1	1	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.1	2.6	24	5.0	0.9		Li-Ion	1200.0	0.5	0.32	0
1	55.7	87.4	19.8	148.0	micro	Android	qualcomm	1	2	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.2	2.6	24	5.0	0.9		Li-Ion	1200.0	0.5	0.39	0
1	65.1	113.1	17.6	191.0	micro	Android	qualcomm	1	4	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.9	1.1	24	5.0	0.9		Li-Ion	1500.0	0.5	0.39	0
1	59.9	114.0	14.9	155.0	micro	Android	qualcomm	1	5	1	Mini	1.0 cards	Micro USB	version 2.0	1	3.5	1.0	24	8.0	0.9	30.0	Li-Polymer	1500.0	0.5	1.0	0
1	80.4	147.3	8.5		micro	Android	qualcomm	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.4	2.1	24	13.0	2.1	30.0	Li-Ion	3200.0	4.0	32.0	0
1	78.6	154.0	9.5	191.0	micro	Android	mediatek	1	5	8	Nano	1.0 cards	Micro USB	version 2.0	1	6.0	1.1	24	12.0	2.1	30.0	Li-Polymer	4200.0	2.0	32.0	0
1	72.2	139.7	9.2	158.0	micro	Android	mediatek	1	2	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.6	24	13.0	2.1	30.0	Li-Polymer	3200.0	2.0	32.0	0
1	86.4	156.6	9.5	219.0	micro	Android	qualcomm	1	1	8	Nano	1.0 cards	Micro USB	version 2.0	1	6.1	2.6	24	13.0	2.1	30.0	Li-Polymer	3080.0	2.0	32.0	0
1	80.8	144.3	9.2	172.0	micro	Android	mediatek	1	7	4	Nano	1.0 cards	Micro USB	version 2.0	1	5.3	1.0	24	13.0	2.1	30.0	Li-Polymer	3600.0	3.0	32.0	0
1	252.0	161.5	11.0		micro	Android	mediatek	1	5	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	10.2	2.5	24	5.0	2.1	30.0	Li-Polymer	7500.0	4.0	128.0	0
1					micro	Android	allwinner	1	6	4	No info	nan cards	USB Type-C	version 2.0	1	8.3	2.1	24	5.0	0.9	30.0	Li-Polymer	4500.0	3.0	32.0	0
1	215.3	115.0	6.4	436.0	micro	Android	unisoc	1	1	8	Nano	2.0 cards	Micro USB	version 2.0	1	8.1	2.5	24	1.9	0.9	30.0	Li-Polymer	3900.0	2.0	16.0	0
1	207.8	129.7	8.1	373.0	micro	Android	mediatek	1	7	No info	No info	nan cards	USB Type-C	version 2.0	1	7.9	2.5	24	5.0	2.1	30.0	Li-Polymer	5140.0	2.0	32.0	0
1	251.0	158.7	9.8	512.0	micro	Android	mediatek	1	6	4	Mini	2.0 cards	Micro USB	version 2.0	1	9.9	1.0	24	1.9	0.9	30.0	Li-Polymer	5450.0	2.0	16.0	0
1	251.0	158.6	8.3	600.0	micro	Android	mediatek	1	9	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	9.9	2.4	24	13.0	8.3	30.0	Li-Polymer	8100.0	4.0	64.0	0
1	252.0	161.5	11.0	647.0	micro	Android	mediatek	1	7	No info	Micro	2.0 cards	Micro USB	version 2.0	1	10.1	1.1	24	5.0	2.1	30.0	Li-Polymer	6600.0	4.0	64.0	0
1	209.0	129.2	8.1	436.0	micro	Android	mediatek	1	3	6	No info	nan cards	USB Type-C	version 2.0	1	8.0	2.6	24	8.0	2.1	30.0	Li-Polymer	5040.0	3.0	32.0	0
1	251.0	158.7	9.9	570.0	micro	Android	mediatek	1	3	4	No info	nan cards	Micro USB	version 2.0	1	10.2	2.6	24	1.9	0.9	30.0	Li-Polymer	5350.0	2.0	16.0	0
1	222.6	117.8	10.9	392.0	micro	Android	mediatek	1	6	4	No info	nan cards	Micro USB	version 2.0	1	7.9	2.1	24	1.9	0.9	30.0	Li-Polymer	5800.0	3.0	16.0	0
1	252.8	161.8	10.5	570.0	micro	Android	mediatek	1	5	4	No info	nan cards	Micro USB	version 2.0	1	10.1	2.5	24	5.0	0.9	30.0	Li-Polymer	6000.0	2.0	32.0	0
1					micro	Android	mediatek	1	5	6	No info	nan cards	USB Type-C	version 2.0	1	8.4	2.5	24	13.0	2.1	30.0	Li-Polymer	5200.0	4.0	64.0	0
1	257.3	156.8	9.5	582.0	micro	Android	rockchip	1	4	8	No info	nan cards	Micro USB	version 2.0	1	10.0	1.1	24	5.0	0.9	30.0	Li-Polymer	5750.0	2.0	32.0	0
1	251.0	158.6	8.3	600.0	micro	Android	mediatek	1	4	6	No info	nan cards	Micro USB	version 2.0	1	10.3	2.6	24	8.0	2.1	30.0	Li-Polymer	8100.0	4.0	64.0	0
1	311.9	173.9	11.7	958.0	micro	Microsoft	intel	1	7	4	No info	nan cards	Standard USB	version 3.0	1	11.4	1.0	24	5.0			Li-Polymer	8000.0	6.0	64.0	0
1	249.9	161.5	10.9	571.0	micro	Android	mediatek	1	6	4	Nano	2.0 cards	Micro USB	version 2.0	1	10.0	1.1	24	5.0	0.9	30.0	Li-Polymer	5350.0	2.0	16.0	0
1	251.0	158.7	9.8	513.0	micro	Android	mediatek	1	8	8	Mini	2.0 cards	Micro USB	version 2.0	1	9.9	1.0	24	5.0			Li-Polymer	4600.0	2.0	32.0	0
1	318.2	170.5	11.1	967.0	micro	Android	intel	1	1	4	No info	nan cards	USB Type-C	version 2.0	1	11.7	2.5	24	5.0			Li-Polymer	8500.0	8.0	64.0	0
1	252.0	169.1	9.4	604.0	micro	Android	intel	1	3	4	No info	nan cards	Micro USB	version 2.0	1	9.7	2.5	24	1.9	0.9	30.0	Li-Polymer	8000.0	4.0	32.0	0
1	271.7	154.9	10.2	632.0	micro	Android	intel	1	1	4	No info	nan cards	Standard USB	version 2.0	1	10.2	2.5	24	1.9			Li-Polymer	7200.0	2.0	32.0	0
1	288.8	161.2	7.7	679.0	micro	Android	intel	1	1	4	No info	nan cards	Micro USB	version 2.0	1	10.7	2.5	24	1.9			Li-Polymer	7300.0	2.0	32.0	0
1	219.5	119.7	10.9	315.0	micro	Android	mediatek	1	5	4	No info	nan cards	Micro USB	version 2.0	1	8.0	1.1	24	1.9	0.3	30.0	Li-Polymer	4100.0	1.0	8.0	0
1	219.0	116.3	9.8	358.0	micro	Android	intel	1	1	4	No info	nan cards	Micro USB	version 2.0	1	8.1	2.5	24	1.9	0.9	30.0	Li-Polymer	4300.0	2.0	32.0	0
1	285.6	158.7	9.0	678.0	micro	Android	intel	1	2	4	Micro	1.0 cards	Micro USB	version 2.0	1	10.8	2.3	24	5.0			Li-Polymer	8000.0	2.0	32.0	0
1	269.9	153.9	9.0	623.0	micro	Android	intel	1	1	4	Nano	1.0 cards	Micro USB	version 2.0	1	10.2	2.5	24	5.0			Li-Polymer	8000.0	2.0	64.0	1
1	249.9	158.7	8.1	564.0	micro	Android	mediatek	1	3	8	Nano	1.0 cards	Micro USB	version 2.0	1	9.8	2.5	24	13.0	2.1	30.0	Li-Polymer	8500.0	2.0	16.0	0
1	252.0	160.6	8.1	543.0	micro	Android	intel	1	3	4	Mini	1.0 cards	Micro USB	version 2.0	1	9.7	2.5	24	5.0	0.9	30.0	Li-Polymer	8500.0	2.0	32.0	0
1	252.0	160.6	8.1	543.0	micro	Android	intel	1	5	4	No info	nan cards	Micro USB	version 2.0	1	9.5	2.4	24	5.0			Li-Polymer	8500.0	2.0	32.0	0
1	218.8	116.3	8.7	400.0	micro	Android	intel	1	4	4	No info	nan cards	Micro USB	version 2.0	1	7.9	2.1	24	1.9	0.9	30.0	Li-Polymer	5500.0	2.0	32.0	0
1	79.1	150.5	8.6		micro	Android	mediatek	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.3	2.1	24	15.9	2.1	30.0	Li-Polymer	3700.0	6.0	128.0	0
1	79.6	149.1	8.8		micro	Android	mediatek	1	5	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.02	2.4	24	13.0	2.1	30.0	Li-Polymer	3100.0	4.0	32.0	0
1	79.3	146.6	8.7		micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.1	2.1	24	13.0	2.1	30.0	Li-Polymer	3200.0	2.0	32.0	0
1	75.5	140.9	9.3		micro	Android	mediatek	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.6	2.6	24	13.0	2.1	30.0	Li-Polymer	3350.0	3.0	32.0	0
1					micro	Android	mediatek	1	2	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.6	24	13.0	0.9	30.0	Li-Polymer	3650.0	2.0	16.0	0
1	75.3	144.6	8.5	187.0	micro	Android	mediatek	1	6	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.45	2.4	24	13.0	0.9	30.0	Li-Polymer	3600.0	2.0	32.0	0
1	80.2	145.4	8.7		micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.6	24	13.0	0.9	30.0	Li-Ion	3450.0	2.0	16.0	0
1	80.1	150.9	10.3	251.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.1	2.6	24	13.0	2.1	30.0	Li-Polymer	4800.0	4.0	64.0	0
1	81.1	147.7	9.0	190.0	micro	Android	mediatek	1	4	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.3	24	13.0	2.1	30.0	Li-Polymer	3300.0	3.0	32.0	0
1	81.2	144.4	9.4	198.0	micro	Android	mediatek	1	2	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.6	2.5	24	8.0	0.9	30.0	Li-Ion	3600.0	2.0	16.0	0
1	81.2	144.4	9.4	198.0	micro	Android	mediatek	1	6	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.3	2.4	24	5.0	0.9	30.0	Li-Ion	3450.0	2.0	8.0	0
1	81.2	144.4	9.4	198.0	micro	Android	mediatek	1	3	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.7	2.3	24	8.0	0.9	30.0	Li-Ion	3500.0	2.0	16.0	0
1	81.4	143.0	10.0	220.0	micro	Android	mediatek	1	4	8	Micro	2.0 cards	Micro USB	version 2.0	1	5.6	2.6	24	13.0	2.1	30.0	Li-Polymer	4500.0	3.0	16.0	0
1	75.2	136.7	9.0	174.0	micro	Android	mediatek	1	5	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.0	2.5	24	4.9	0.9	30.0	Li-Ion	1900.0	2.0	8.0	0
1	75.2	137.4	8.3	156.0	micro	Android	mediatek	1	3	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.2	2.6	24	12.8	2.1	30.0	Li-Polymer	3150.0	2.0	16.0	0
0	75.6	137.8	10.3	175.0	micro	Android	mediatek	1	3	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.1	2.6	24	12.6	2.1	30.0	No info	3100.0	1.0	4.0	0
1	76.0	137.7	9.8	172.0	micro	Android	mediatek	1	5	4	Mini	2.0 cards	Micro USB	version 2.0	1	5.0	2.5	24	12.6	2.1	30.0	Li-Polymer	4200.0	2.0	4.0	0
1	73.9	137.1	9.2	158.0	micro	Android	mediatek	1	5	8	Micro	2.0 cards	Micro USB	version 2.0	1	5.1	2.5	24	8.0	2.1	30.0	Li-Ion	3350.0	2.0	16.0	0
1	88.2	152.8	9.9	202.0	micro	Android	mediatek	1	8	8	Micro	2.0 cards	Micro USB	version 2.0	1	5.9	2.1	24	13.0	2.1	30.0	Li-Ion	3050.0	2.0	32.0	0
1	80.3	146.3	9.1	199.0	micro	Android	mediatek	1	7	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.3	1.0	24	12.8	2.1	30.0	Li-Ion	4300.0	1.0	8.0	0
1	81.2	141.8	8.7	191.0	micro	Android	mediatek	1	5	8	Micro	2.0 cards	Micro USB	version 2.0	1	5.6	2.5	24	5.0	0.9	30.0	Li-Ion	3000.0	2.0	8.0	0
1	83.1	145.4	8.8	196.0	micro	Android	mediatek	1	4	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.7	2.3	24	8.0	0.9	30.0	Li-Ion	2800.0	1.0	8.0	0
1	74.6	134.9	8.7		micro	Android	mediatek	1	5	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.0	1.1	24	13.0	2.1	30.0	Li-Polymer	2650.0	3.0	16.0	0
1	93.7	167.7	10.1	267.0	micro	Android	mediatek	1	7	8	Nano	2.0 cards	Micro USB	version 2.0	1	6.24	1.0	24	13.0	2.1	30.0	Li-Polymer	4500.0	4.0	64.0	0
1	74.0	135.1	8.3	141.0	micro	Android	mediatek	1	6	4	Nano	2.0 cards	Micro USB	version 2.0	1	4.8	1.0	24	13.0	0.9	30.0	Li-Ion	3050.0	2.0	16.0	0
1	80.9	145.4	9.1	141.0	micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	2.5	24	8.0	0.9	30.0	Li-Ion	2900.0	2.0	16.0	0
1	83.6	144.4	7.6	167.0	micro	Android	mediatek	1	9	8	Nano	2.0 cards	Micro USB	version nan	1	5.3	2.4	24	12.8	1.2	30.0	Li-Polymer	2800.0	2.0	16.0	0
1	82.3	146.3	9.0	185.0	micro	Android	mediatek	1	3	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.6	2.6	24	8.0	2.1	30.0	Li-Polymer	3400.0	1.0	8.0	0
1	74.6	132.1	9.9	172.0	micro	Android	mediatek	1	4	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.2	2.3	24	8.0	2.1	30.0	Li-Polymer	2500.0	1.0	8.0	0
1	81.4	150.1	15.2	256.0	micro	Android	mediatek	1	6	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.4	2.1	24	13.0	2.1	30.0	Li-Polymer	5500.0	3.0	32.0	0
1	77.4	148.3	10.7	195.0	micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.0	2.1	24	8.0	2.1	16.0	Li-Ion	3900.0	3.0	32.0	0
1	79.6	151.2	10.9	226.0	micro	Android	mediatek	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.1	2.4	24	15.9	2.1	30.0	Li-Polymer	6350.0	4.0	64.0	0
1	79.6	151.3	11.8	232.0	micro	Android	mediatek	1	2	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.2	2.3	24	8.0	2.1	30.0	Li-Ion	6350.0	3.0	32.0	0
1	87.2	157.7	14.6	292.0	micro	Android	mediatek	1	8	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.0	1.0	24	15.9	2.1	30.0	Li-Polymer	4500.0	4.0	64.0	0
1	77.4	148.3	10.7	193.0	micro	Android	mediatek	1	7	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.9	1.0	24	13.0	0.9	30.0	Li-Polymer	4000.0	1.0	16.0	0
1	79.6	151.3	11.8	240.0	micro	Android	mediatek	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	6.0	2.5	24	8.0	2.1	30.0	Li-Ion	6350.0	2.0	16.0	0
1	74.2	141.2	10.5	199.0	micro	Android	mediatek	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.6	2.5	24	8.0	2.1	30.0	Li-Ion	3300.0	2.0	16.0	0
1	75.8	141.7	10.6	187.0	micro	Android	mediatek	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.8	2.6	24	13.0	2.1	30.0	Li-Ion	3550.0	2.0	16.0	0
1	80.4	154.9	15.3	279.0	micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.6	24	8.0	0.9	30.0	Li-Polymer	5950.0	2.0	16.0	0
1	87.2	157.7	14.6	289.0	micro	Android	mediatek	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.3	2.6	24	15.9	2.1	30.0	Li-Polymer	5200.0	6.0	128.0	0
1	83.2	156.6	20.0	398.0	micro	Android	mediatek	1	6	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.6	1.1	24	21.2	2.1	30.0	Li-Polymer	10300.0	4.0	64.0	0
1	83.2	156.6	20.0	398.0	micro	Android	mediatek	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.7	1.1	24	21.2	2.1	30.0	Li-Polymer	10300.0	4.0	64.0	0
1	84.2	160.9	17.4	360.0	micro	Android	mediatek	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.2	2.6	24	21.2	2.1	30.0	Li-Polymer	13000.0	4.0	64.0	0
1	84.3	159.2	9.5	215.0	micro	Android	mediatek	1	7	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.6	1.1	24	15.9	2.1	30.0	Li-Polymer	3800.0	6.0	128.0	0
1	74.2	141.2	10.5	199.0	micro	Android	mediatek	1	5	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	2.5	24	5.0	0.3	30.0	Li-Polymer	3600.0	2.0	8.0	0
1	79.8	150.4	13.9	249.0	micro	Android	mediatek	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.85	2.5	24	13.0	2.1	30.0	Li-Polymer	5300.0	4.0	64.0	0
1	74.0	140.4	9.7		micro	Android	mediatek	1	1	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.6	2.5	24	8.0	2.1	30.0	Li-Ion	2700.0	2.0	16.0	0
1	77.1	143.4	10.0	237.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.95	2.6	24	13.0	2.1	30.0	Li-Polymer	3800.0	4.0	64.0	0
1	84.2	160.9	17.4	360.0	micro	Android	mediatek	1	3	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.1	2.5	24	21.2	2.1	30.0	Li-Polymer	13000.0	6.0	64.0	0
1	80.4	154.9	15.3	279.0	micro	Android	mediatek	1	2	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.3	24	8.0	0.9	30.0	Li-Polymer	6100.0	2.0	16.0	0
1	79.7	151.2	10.8	229.0	micro	Android	mediatek	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.0	1.1	24	13.0	2.1	30.0	Li-Polymer	6350.0	4.0	64.0	0
1	78.8	135.9	9.6	189.0	micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.5	2.5	24	13.0	2.1	30.0	Li-Polymer	3600.0	2.0	16.0	0
1	82.2	151.1	16.0	294.0	micro	Android	mediatek	1	3	4	Nano	2.0 cards	USB Type-C	version 2.0	1	5.1	2.6	24	13.0	2.1	30.0	Li-Polymer	4900.0	2.0	16.0	0
1	79.7	151.2	10.8	229.0	micro	Android	mediatek	1	4	8	Nano	2.0 cards	USB Type-C	version 2.0	1	6.2	2.3	24	15.9	2.1	30.0	Li-Polymer	6080.0	6.0	64.0	0
1	80.7	147.3	9.3	197.0	micro	Android	mediatek	1	6	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.4	1.1	24	15.9	2.1	30.0	Li-Polymer	3080.0	6.0	128.0	0
1	74.3	138.5	11.9	165.0	micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.2	2.3	24	5.0	0.3	30.0	Li-Polymer	2700.0	1.0	8.0	0
1	75.2	144.9	9.8	193.0	micro	Android	mediatek	1	5	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.6	1.1	24	13.0	2.1	30.0	Li-Polymer	2900.0	2.0	16.0	0
1	78.8	135.9	9.6	189.0	micro	Android	mediatek	1	7	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.3	2.4	24	13.0	2.1	30.0	Li-Polymer	3100.0	4.0	64.0	0
1	75.8	139.1	10.1	201.0	micro	Android	mediatek	1	5	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.2	2.1	24	8.0	0.9	30.0	Li-Polymer	3600.0	2.0	16.0	0
1	80.7	147.3	9.3	197.0	micro	Android	mediatek	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.5	2.5	24	15.9	2.1	30.0	Li-Polymer	3280.0	6.0	64.0	0
1	75.8	139.1	10.1	201.0	micro	Android	mediatek	1	5	4	Micro	2.0 cards	Micro USB	version 2.0	1	5.3	1.1	24	8.0	0.3	30.0	Li-Polymer	3450.0	1.0	8.0	0
1	80.7	147.3	9.3	197.0	micro	Android	mediatek	1	9	No info	Nano	2.0 cards	USB Type-C	version 2.0	1	5.3	2.4	24	13.0	8.3	30.0	Li-Polymer	4130.0	4.0	64.0	0
1	81.5	147.3	10.9	229.0	micro	Android	mediatek	1	6	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.4	2.1	24	13.0	2.1	30.0	Li-Polymer	6050.0	4.0	64.0	0
1	82.2	151.1	16.0	294.0	micro	Android	mediatek	1	5	8	Nano	2.0 cards	USB Type-C	version 2.0	1	5.0	2.5	24	15.9	2.1	30.0	Li-Polymer	5000.0	6.0	64.0	0
1	80.6	146.8	10.0	202.0	micro	Android	mediatek	1	4	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.6	24	13.0	2.1	30.0	Li-Polymer	3550.0	2.0	32.0	0
1	81.7	145.8	9.5	170.0	micro	Android	mediatek	1	5	8	Nano	2.0 cards	Micro USB	version 2.0	1	5.7	2.3	24	13.3	2.1	30.0	Li-Ion	3450.0	2.0	16.0	0
1	74.6	135.9	10.3	169.0	micro	Android	mediatek	1	3	4	Nano	2.0 cards	Micro USB	version 2.0	1	5.2	2.3	24	8.0	2.1	30.0	Li-Ion	3500.0	1.0	8.0	0
1	76.4	140.8	10.5	185.0	micro	Android	mediatek	1	6	4	Nano	2.0 cards	Micro USB	version 2.0	1	4.8	2.4	24	8.0	0.9	30.0	Li-Polymer	3950.0	2.0	16.0	0
1	79.6	141.5	13.8	213.0	micro	Android	mediatek	1	5	8	Micro	2.0 cards	Micro USB	version 2.0	1	4.9	2.3	24	13.0	0.9	30.0	Li-Polymer	4100.0	3.0	32.0	0
